Time_[s],TwHt1ALxt_[m/s^2],TwHt1ALyt_[m/s^2],TwHt2ALxt_[m/s^2],TwHt2ALyt_[m/s^2],TwHt3ALxt_[m/s^2],TwHt3ALyt_[m/s^2],TwHt4ALxt_[m/s^2],TwHt4ALyt_[m/s^2],TwHt5ALxt_[m/s^2],TwHt5ALyt_[m/s^2],TwHt6ALxt_[m/s^2],TwHt6ALyt_[m/s^2],TwHt7ALxt_[m/s^2],TwHt7ALyt_[m/s^2],TwHt8ALxt_[m/s^2],TwHt8ALyt_[m/s^2],TwHt9ALxt_[m/s^2],TwHt9ALyt_[m/s^2],TwHt1MLxt_[kN-m],TwHt1MLyt_[kN-m],TwHt2MLxt_[kN-m],TwHt2MLyt_[kN-m],TwHt3MLxt_[kN-m],TwHt3MLyt_[kN-m],TwHt4MLxt_[kN-m],TwHt4MLyt_[kN-m],TwHt5MLxt_[kN-m],TwHt5MLyt_[kN-m],TwHt6MLxt_[kN-m],TwHt6MLyt_[kN-m],TwHt7MLxt_[kN-m],TwHt7MLyt_[kN-m],TwHt8MLxt_[kN-m],TwHt8MLyt_[kN-m],TwHt9MLxt_[kN-m],TwHt9MLyt_[kN-m]
9.3000,0.0027558058,-0.014764597,0.0055116116,-0.029529194,0.0082674174,-0.044293791,0.011023223,-0.059058389,0.013779029,-0.073822986,0.016534835,-0.088587583,0.019290641,-0.10335218,0.022046447,-0.11811678,0.024802252,-0.13288137,-80.188434,28.425576,-160.37687,56.851152,-240.5653,85.276728,-320.75374,113.7023,-400.94217,142.12788,-481.1306,170.55346,-561.31904,198.97903,-641.50747,227.40461,-721.6959,255.83018
9.3125,0.003593215,-0.014201457,0.0071864299,-0.028402915,0.010779645,-0.042604372,0.01437286,-0.056805829,0.017966075,-0.071007286,0.02155929,-0.085208744,0.025152505,-0.099410201,0.02874572,-0.11361166,0.032338935,-0.12781312,-77.682098,32.464992,-155.3642,64.929984,-233.04629,97.394976,-310.72839,129.85997,-388.41049,162.32496,-466.09259,194.78995,-543.77469,227.25494,-621.45679,259.71994,-699.13888,292.18493
9.3250,0.0044241619,-0.013614633,0.0088483237,-0.027229266,0.013272486,-0.0408439,0.017696647,-0.054458533,0.022120809,-0.068073166,0.026544971,-0.081687799,0.030969133,-0.095302433,0.035393295,-0.10891707,0.039817457,-0.1225317,-75.04621,36.446021,-150.09242,72.892042,-225.13863,109.33806,-300.18484,145.78408,-375.23105,182.23011,-450.27726,218.67613,-525.32347,255.12215,-600.36968,291.56817,-675.41589,328.01419
9.3375,0.005247152,-0.013005104,0.010494304,-0.026010207,0.015741456,-0.039015311,0.020988608,-0.052020414,0.02623576,-0.065025518,0.031482912,-0.078030622,0.036730064,-0.091035725,0.041977216,-0.10404083,0.047224368,-0.11704593,-72.285164,40.361503,-144.57033,80.723006,-216.85549,121.08451,-289.14066,161.44601,-361.42582,201.80752,-433.71099,242.16902,-505.99615,282.53052,-578.28131,322.89202,-650.56648,363.25353
9.3500,0.0060607054,-0.012373885,0.012121411,-0.02474777,0.018182116,-0.037121655,0.024242822,-0.04949554,0.030303527,-0.061869425,0.036364232,-0.07424331,0.042424938,-0.086617195,0.048485643,-0.09899108,0.054546349,-0.11136496,-69.403567,44.204396,-138.80713,88.408793,-208.2107,132.61319,-277.61427,176.81759,-347.01783,221.02198,-416.4214,265.22638,-485.82497,309.43077,-555.22853,353.63517,-624.6321,397.83957
9.3625,0.0068633588,-0.01172203,0.013726718,-0.02344406,0.020590076,-0.03516609,0.027453435,-0.04688812,0.034316794,-0.05861015,0.041180153,-0.07033218,0.048043511,-0.08205421,0.05490687,-0.09377624,0.061770229,-0.10549827,-66.406223,47.967789,-132.81245,95.935579,-199.21867,143.90337,-265.62489,191.87116,-332.03111,239.83895,-398.43734,287.80674,-464.84356,335.77453,-531.24978,383.74232,-597.656,431.71011
9.3750,0.0076536686,-0.011050626,0.015307337,-0.022101252,0.022961006,-0.033151878,0.030614675,-0.044202503,0.038268343,-0.055253129,0.045922012,-0.066303755,0.053575681,-0.077354381,0.061229349,-0.088405007,0.068883018,-0.099455633,-63.298131,51.644914,-126.59626,103.28983,-189.89439,154.93474,-253.19252,206.57966,-316.49065,258.22457,-379.78878,309.86949,-443.08691,361.5144,-506.38505,413.15931,-569.68318,464.80423
9.3875,0.0084302137,-0.010360792,0.016860427,-0.020721584,0.025290641,-0.031082377,0.033720855,-0.041443169,0.042151068,-0.051803961,0.050581282,-0.062164753,0.059011496,-0.072525546,0.067441709,-0.082886338,0.075871923,-0.09324713,-60.084475,55.229157,-120.16895,110.45831,-180.25342,165.68747,-240.3379,220.91663,-300.42237,276.14579,-360.50685,331.37494,-420.59132,386.6041,-480.6758,441.83326,-540.76027,497.06242
9.4000,0.0091915972,-0.0096536796,0.018383194,-0.019307359,0.027574792,-0.028961039,0.036766389,-0.038614718,0.045957986,-0.048268398,0.055149583,-0.057922077,0.06434118,-0.067575757,0.073532778,-0.077229437,0.082724375,-0.086883116,-56.770614,58.714073,-113.54123,117.42815,-170.31184,176.14222,-227.08245,234.85629,-283.85307,293.57036,-340.62368,352.28444,-397.3943,410.99851,-454.16491,469.71258,-510.93552,528.42665
9.4125,0.00993645,-0.0089304672,0.0198729,-0.017860934,0.02980935,-0.026791402,0.0397458,-0.035721869,0.04968225,-0.044652336,0.0596187,-0.053582803,0.06955515,-0.06251327,0.0794916,-0.071443737,0.08942805,-0.080374205,-53.362075,62.093393,-106.72415,124.18679,-160.08622,186.28018,-213.4483,248.37357,-266.81037,310.46696,-320.17245,372.56036,-373.53452,434.65375,-426.8966,496.74714,-480.25867,558.84053
9.4250,0.010663432,-0.0081923612,0.021326865,-0.016384722,0.031990297,-0.024577084,0.04265373,-0.032769445,0.053317162,-0.040961806,0.063980594,-0.049154167,0.074644027,-0.057346528,0.085307459,-0.065538889,0.095970892,-0.073731251,-49.864542,65.36104,-99.729084,130.72208,-149.59363,196.08312,-199.45817,261.44416,-249.32271,326.8052,-299.18725,392.16624,-349.05179,457.52728,-398.91634,522.88832,-448.78088,588.24936
9.4375,0.011371237,-0.0074405925,0.022742474,-0.014881185,0.034113711,-0.022321778,0.045484948,-0.02976237,0.056856185,-0.037202963,0.068227422,-0.044643555,0.079598659,-0.052084148,0.090969896,-0.05952474,0.10234113,-0.066965333,-46.283849,68.511138,-92.567697,137.02228,-138.85155,205.53341,-185.13539,274.04455,-231.41924,342.55569,-277.70309,411.06683,-323.98694,479.57796,-370.27079,548.0891,-416.55464,616.60024
9.4500,0.012058591,-0.0066764149,0.024117182,-0.01335283,0.036175773,-0.020029245,0.048234363,-0.02670566,0.060292954,-0.033382075,0.072351545,-0.04005849,0.084410136,-0.046734905,0.096468727,-0.053411319,0.10852732,-0.060087734,-42.625966,71.53802,-85.251933,143.07604,-127.8779,214.61406,-170.50387,286.15208,-213.12983,357.6901,-255.7558,429.22812,-298.38176,500.76614,-341.00773,572.30416,-383.6337,643.84218
9.4625,0.012724258,-0.0059011029,0.025448515,-0.011802206,0.038172773,-0.017703309,0.050897031,-0.023604412,0.063621288,-0.029505514,0.076345546,-0.035406617,0.089069804,-0.04130772,0.10179406,-0.047208823,0.11451832,-0.053109926,-38.896995,74.436244,-77.793991,148.87249,-116.69099,223.30873,-155.58798,297.74498,-194.48498,372.18122,-233.38197,446.61747,-272.27897,521.05371,-311.17596,595.48996,-350.07296,669.9262
9.4750,0.01336704,-0.0051159494,0.026734081,-0.010231899,0.040101121,-0.015347848,0.053468162,-0.020463798,0.066835202,-0.025579747,0.080202242,-0.030695696,0.093569283,-0.035811646,0.10693632,-0.040927595,0.12030336,-0.046043545,-35.103155,77.200597,-70.206309,154.40119,-105.30946,231.60179,-140.41262,308.80239,-175.51577,386.00299,-210.61893,463.20358,-245.72208,540.40418,-280.82524,617.60478,-315.92839,694.80538
9.4875,0.013985783,-0.0043222639,0.027971566,-0.0086445277,0.041957349,-0.012966792,0.055943132,-0.017289055,0.069928915,-0.021611319,0.083914698,-0.025933583,0.097900481,-0.030255847,0.11188626,-0.034578111,0.12587205,-0.038900375,-31.250771,79.826108,-62.501542,159.65222,-93.752314,239.47832,-125.00308,319.30443,-156.25386,399.13054,-187.50463,478.95665,-218.7554,558.78275,-250.00617,638.60886,-281.25694,718.43497
9.5000,0.014579373,-0.00352137,0.029158745,-0.0070427399,0.043738118,-0.01056411,0.05831749,-0.01408548,0.072896863,-0.01760685,0.087476235,-0.02112822,0.10205561,-0.02464959,0.11663498,-0.02817096,0.13121435,-0.03169233,-27.34627,82.308054,-54.69254,164.61611,-82.03881,246.92416,-109.38508,329.23221,-136.73135,411.54027,-164.07762,493.84832,-191.42389,576.15638,-218.77016,658.46443,-246.11643,740.77248
9.5125,0.015146742,-0.0027146034,0.030293483,-0.0054292067,0.045440225,-0.0081438101,0.060586967,-0.010858413,0.075733708,-0.013573017,0.09088045,-0.01628762,0.10602719,-0.019002224,0.12117393,-0.021716827,0.13632067,-0.02443143,-23.396163,84.641971,-46.792325,169.28394,-70.188488,253.92591,-93.58465,338.56789,-116.98081,423.20986,-140.37698,507.85183,-163.77314,592.4938,-187.1693,677.13577,-210.56546,761.77774
9.5250,0.01568687,-0.0019033095,0.03137374,-0.0038066191,0.04706061,-0.0057099286,0.062747479,-0.0076132382,0.078434349,-0.0095165477,0.094121219,-0.011419857,0.10980809,-0.013323167,0.12549496,-0.015226476,0.14118183,-0.017129786,-19.407037,86.823663,-38.814073,173.64733,-58.22111,260.47099,-77.628146,347.29465,-97.035183,434.11832,-116.44222,520.94198,-135.84926,607.76564,-155.25629,694.58931,-174.66333,781.41297
9.5375,0.016198786,-0.0010888415,0.032397571,-0.002177683,0.048596357,-0.0032665245,0.064795143,-0.004355366,0.080993929,-0.0054442075,0.097192714,-0.006533049,0.1133915,-0.0076218905,0.12959029,-0.008710732,0.14578907,-0.0097995735,-15.385545,88.849206,-30.77109,177.69841,-46.156634,266.54762,-61.542179,355.39682,-76.927724,444.24603,-92.313269,533.09523,-107.69881,621.94444,-123.08436,710.79365,-138.4699,799.64285
9.5500,0.016681569,-0.00027255757,0.033363137,-0.00054511514,0.050044706,-0.00081767271,0.066726275,-0.0010902303,0.083407843,-0.0013627879,0.10008941,-0.0016353454,0.11677098,-0.001907903,0.13345255,-0.0021804606,0.15013412,-0.0024530181,-11.338394,90.714956,-22.676788,181.42991,-34.015183,272.14487,-45.353577,362.85982,-56.691971,453.57478,-68.030365,544.28974,-79.368759,635.00469,-90.707153,725.71965,-102.04555,816.4346
9.5625,0.01713435,0.00054418091,0.034268701,0.0010883618,0.051403051,0.0016325427,0.068537402,0.0021767237,0.085671752,0.0027209046,0.1028061,0.0032650855,0.11994045,0.0038092664,0.1370748,0.0043534473,0.15420915,0.0048976282,-7.2723341,92.417559,-14.544668,184.83512,-21.817002,277.25268,-29.089336,369.67023,-36.361671,462.08779,-43.634005,554.50535,-50.906339,646.92291,-58.178673,739.34047,-65.451007,831.75803
9.5750,0.017556317,0.0013600118,0.035112633,0.0027200237,0.05266895,0.0040800355,0.070225266,0.0054400474,0.087781583,0.0068000592,0.1053379,0.0081600711,0.12289422,0.0095200829,0.14045053,0.010880095,0.15800685,0.012240107,-3.1941458,93.953951,-6.3882915,187.9079,-9.5824373,281.86185,-12.776583,375.81581,-15.970729,469.76976,-19.164875,563.72371,-22.35902,657.67766,-25.553166,751.63161,-28.747312,845.58556
9.5875,0.017946708,0.0021735747,0.035893417,0.0043471493,0.053840125,0.006520724,0.071786833,0.0086942986,0.089733541,0.010867873,0.10768025,0.013041448,0.12562696,0.015215023,0.14357367,0.017388597,0.16152037,0.019562172,0.88936958,95.321371,1.7787392,190.64274,2.6681087,285.96411,3.5574783,381.28548,4.4468479,476.60686,5.3362175,571.92823,6.2255871,667.2496,7.1149566,762.57097,8.0043262,857.89234
9.6000,0.018304823,0.0029835125,0.036609647,0.005967025,0.05491447,0.0089505376,0.073219294,0.01193405,0.091524117,0.014917563,0.10982894,0.017901075,0.12813376,0.020884588,0.14643859,0.0238681,0.16474341,0.026851613,4.9714017,96.517359,9.9428034,193.03472,14.914205,289.55208,19.885607,386.06943,24.857008,482.58679,29.82841,579.10415,34.799812,675.62151,39.771213,772.13887,44.742615,868.65623
9.6125,0.018630018,0.0037884747,0.037260036,0.0075769494,0.055890054,0.011365424,0.074520072,0.015153899,0.09315009,0.018942373,0.11178011,0.022730848,0.13041013,0.026519323,0.14904014,0.030307797,0.16767016,0.034096272,9.0451428,97.539763,18.090286,195.07953,27.135428,292.61929,36.180571,390.15905,45.225714,487.69881,54.270857,585.23858,63.316,682.77834,72.361143,780.3181,81.406285,877.85787
9.6250,0.018921707,0.0045871187,0.037843414,0.0091742374,0.056765122,0.013761356,0.075686829,0.018348475,0.094608536,0.022935593,0.11353024,0.027522712,0.13245195,0.032109831,0.15137366,0.03669695,0.17029536,0.041284068,13.103799,98.386745,26.207598,196.77349,39.311397,295.16024,52.415196,393.54698,65.518995,491.93373,78.622795,590.32047,91.726594,688.70722,104.83039,787.09396,117.93419,885.48071
9.6375,0.019179366,0.0053781126,0.038358733,0.010756225,0.057538099,0.016134338,0.076717465,0.02151245,0.095896831,0.026890563,0.1150762,0.032268676,0.13425556,0.037646788,0.15343493,0.043024901,0.1726143,0.048403014,17.140602,99.056783,34.281204,198.11357,51.421805,297.17035,68.562407,396.22713,85.703009,495.28391,102.84361,594.3407,119.98421,693.39748,137.12481,792.45426,154.26542,891.51104
9.6500,0.019402532,0.0061601373,0.038805064,0.012320275,0.058207596,0.018480412,0.077610128,0.024640549,0.09701266,0.030800687,0.11641519,0.036960824,0.13581772,0.043120961,0.15522026,0.049281098,0.17462279,0.055441236,21.148818,99.54867,42.297637,199.09734,63.446455,298.64601,84.595274,398.19468,105.74409,497.74335,126.89291,597.29202,148.04173,696.84069,169.19055,796.38936,190.33937,895.93803
9.6625,0.019590803,0.0069318885,0.039181606,0.013863777,0.058772408,0.020795666,0.078363211,0.027727554,0.097954014,0.034659443,0.11754482,0.041591331,0.13713562,0.04852322,0.15672642,0.055455108,0.17631723,0.062386997,25.121765,99.861522,50.243529,199.72304,75.365294,299.58457,100.48706,399.44609,125.60882,499.30761,150.73059,599.16913,175.85235,699.03065,200.97412,798.89217,226.09588,898.7537
9.6750,0.01974384,0.0076920792,0.039487681,0.015384158,0.059231521,0.023076238,0.078975361,0.030768317,0.098719201,0.038460396,0.11846304,0.046152475,0.13820688,0.053844555,0.15795072,0.061536634,0.17769456,0.069228713,29.052815,99.994776,58.105629,199.98955,87.158444,299.98433,116.21126,399.97911,145.26407,499.97388,174.31689,599.96866,203.3697,699.96343,232.42252,799.95821,261.47533,899.95299
9.6875,0.019861369,0.0084394416,0.039722738,0.016878883,0.059584107,0.025318325,0.079445477,0.033757766,0.099306846,0.042197208,0.11916821,0.05063665,0.13902958,0.059076091,0.15889095,0.067515533,0.17875232,0.075954974,32.935412,99.948194,65.870824,199.89639,98.806236,299.84458,131.74165,399.79278,164.67706,499.74097,197.61247,599.68916,230.54788,699.63736,263.4833,799.58555,296.41871,899.53374
9.7000,0.019943178,0.0091727293,0.039886356,0.018345459,0.059829534,0.027518188,0.079772712,0.036690917,0.09971589,0.045863646,0.11965907,0.055036376,0.13960225,0.064209105,0.15954542,0.073381834,0.1794886,0.082554563,36.763082,99.721858,73.526164,199.44372,110.28925,299.16557,147.05233,398.88743,183.81541,498.60929,220.57849,598.33115,257.34158,698.053,294.10466,797.77486,330.86774,897.49672
9.7125,0.01998912,0.0098907193,0.039978239,0.019781439,0.059967359,0.029672158,0.079956479,0.039562877,0.099945599,0.049453596,0.11993472,0.059344316,0.13992384,0.069235035,0.15991296,0.079125754,0.17990208,0.089016473,40.529441,99.316175,81.058883,198.63235,121.58832,297.94853,162.11777,397.2647,202.64721,496.58088,243.17665,595.89705,283.70609,695.21323,324.23553,794.5294,364.76497,893.84558
9.7250,0.019999112,0.010592214,0.039998223,0.021184428,0.059997335,0.031776643,0.079996447,0.042368857,0.099995559,0.052961071,0.11999467,0.063553285,0.13999378,0.0741455,0.15999289,0.084737714,0.17999201,0.095329928,44.228208,98.731876,88.456417,197.46375,132.68463,296.19563,176.91283,394.92751,221.14104,493.65938,265.36925,592.39126,309.59746,691.12313,353.82567,789.85501,398.05388,888.58689
9.7375,0.019973136,0.011276044,0.039946272,0.022552088,0.059919408,0.033828133,0.079892544,0.045104177,0.09986568,0.056380221,0.11983882,0.067656265,0.13981195,0.078932309,0.15978509,0.090208354,0.17975822,0.1014844,47.853215,97.970011,95.706429,195.94002,143.55964,293.91003,191.41286,391.88005,239.26607,489.85006,287.11929,587.82007,334.9725,685.79008,382.82572,783.76009,430.67893,881.7301
9.7500,0.019911239,0.011941069,0.039822479,0.023882138,0.059733718,0.035823206,0.079644957,0.047764275,0.099556196,0.059705344,0.11946744,0.071646413,0.13937868,0.083587481,0.15928991,0.09552855,0.17920115,0.10746962,51.398414,97.031951,102.79683,194.0639,154.19524,291.09585,205.59366,388.1278,256.99207,485.15975,308.39049,582.1917,359.7889,679.22365,411.18732,776.25561,462.58573,873.28756
9.7625,0.019813533,0.012586179,0.039627066,0.025172358,0.059440599,0.037758537,0.079254132,0.050344715,0.099067664,0.062930894,0.1188812,0.075517073,0.13869473,0.088103252,0.15850826,0.10068943,0.1783218,0.11327561,54.857896,95.919381,109.71579,191.83876,164.57369,287.75814,219.43158,383.67753,274.28948,479.59691,329.14737,575.51629,384.00527,671.43567,438.86316,767.35505,493.72106,863.27443
9.7750,0.019680193,0.013210299,0.039360385,0.026420597,0.059040578,0.039630896,0.07872077,0.052841194,0.098400963,0.066051493,0.11808116,0.079261791,0.13776135,0.09247209,0.15744154,0.10568239,0.17712173,0.11889269,58.225889,94.634304,116.45178,189.26861,174.67767,283.90291,232.90355,378.53722,291.12944,473.17152,349.35533,567.80583,407.58122,662.44013,465.80711,757.07443,524.033,851.70874
9.7875,0.019511458,0.013812387,0.039022916,0.027624774,0.058534374,0.041437161,0.078045832,0.055249548,0.09755729,0.069061935,0.11706875,0.082874322,0.13658021,0.096686709,0.15609166,0.1104991,0.17560312,0.12431148,61.496776,93.179031,122.99355,186.35806,184.49033,279.53709,245.98711,372.71612,307.48388,465.89515,368.98066,559.07418,430.47743,652.25321,491.97421,745.43224,553.47099,838.61127
9.8000,0.019307633,0.01439144,0.038615266,0.02878288,0.057922898,0.04317432,0.077230531,0.057565761,0.096538164,0.071957201,0.1158458,0.086348641,0.13515343,0.10074008,0.15446106,0.11513152,0.17376869,0.12952296,64.665104,91.556178,129.33021,183.11236,193.99531,274.66853,258.66042,366.22471,323.32552,457.78089,387.99062,549.33707,452.65573,640.89324,517.32083,732.44942,581.98594,824.0056
9.8125,0.019069083,0.014946492,0.038138167,0.029892984,0.05720725,0.044839477,0.076276334,0.059785969,0.095345417,0.074732461,0.1144145,0.089678953,0.13348358,0.10462545,0.15255267,0.11957194,0.17162175,0.13451843,67.725588,89.768664,135.45118,179.53733,203.17676,269.30599,270.90235,359.07466,338.62794,448.84332,406.35353,538.61198,474.07911,628.38065,541.8047,718.14931,609.53029,807.91798
9.8250,0.018796239,0.015476618,0.037592478,0.030953235,0.056388717,0.046429853,0.075184956,0.06190647,0.093981195,0.077383088,0.11277743,0.092859705,0.13157367,0.10833632,0.15036991,0.12381294,0.16916615,0.13928956,70.673123,87.819705,141.34625,175.63941,212.01937,263.45911,282.69249,351.27882,353.36562,439.09852,424.03874,526.91823,494.71186,614.73793,565.38499,702.55764,636.05811,790.37734
9.8375,0.01848959,0.015980932,0.03697918,0.031961864,0.055468771,0.047942796,0.073958361,0.063923728,0.092447951,0.07990466,0.11093754,0.095885592,0.12942713,0.11186652,0.14791672,0.12784746,0.16640631,0.14382839,73.502795,85.712804,147.00559,171.42561,220.50839,257.13841,294.01118,342.85122,367.51398,428.56402,441.01677,514.27683,514.51957,599.98963,588.02236,685.70243,661.52516,771.41524
9.8500,0.018149688,0.016458595,0.036299377,0.032917189,0.054449065,0.049375784,0.072598754,0.065834379,0.090748442,0.082292973,0.10889813,0.098751568,0.12704782,0.11521016,0.14519751,0.13166876,0.1633472,0.14812735,76.209884,83.451753,152.41977,166.90351,228.62965,250.35526,304.83954,333.80701,381.04942,417.25876,457.2593,500.71052,533.46919,584.16227,609.67907,667.61402,685.88896,751.06577
9.8625,0.017777145,0.016908809,0.03555429,0.033817618,0.053331436,0.050726426,0.071108581,0.067635235,0.088885726,0.084544044,0.10666287,0.10145285,0.12444002,0.11836166,0.14221716,0.13527047,0.15999431,0.15217928,78.789875,81.040616,157.57975,162.08123,236.36963,243.12185,315.1595,324.16246,393.94938,405.20308,472.73925,486.24369,551.52913,567.28431,630.319,648.32493,709.10888,729.36554
9.8750,0.01737263,0.017330823,0.034745261,0.034661647,0.052117891,0.05199247,0.069490521,0.069323294,0.086863151,0.086654117,0.10423578,0.10398494,0.12160841,0.12131576,0.13898104,0.13864659,0.15635367,0.15597741,81.238466,78.48373,162.47693,156.96746,243.7154,235.45119,324.95386,313.93492,406.19233,392.41865,487.4308,470.90238,568.66926,549.38611,649.90773,627.86984,731.1462,706.35357
9.8875,0.016936871,0.017723935,0.033873743,0.03544787,0.050810614,0.053171805,0.067747485,0.07089574,0.084684357,0.088619675,0.10162123,0.10634361,0.1185581,0.12406755,0.13549497,0.14179148,0.15243184,0.15951542,83.551573,75.785694,167.10315,151.57139,250.65472,227.35708,334.20629,303.14278,417.75787,378.92847,501.30944,454.71416,584.86101,530.49986,668.41259,606.28555,751.96416,682.07125
9.9000,0.016470652,0.018087488,0.032941304,0.036174976,0.049411956,0.054262464,0.065882608,0.072349952,0.08235326,0.090437439,0.098823912,0.10852493,0.11529456,0.12661242,0.13176522,0.1446999,0.14823587,0.16278739,85.725339,72.95136,171.45068,145.90272,257.17602,218.85408,342.90135,291.80544,428.62669,364.7568,514.35203,437.70816,600.07737,510.65952,685.80271,583.61088,771.52805,656.56224
9.9125,0.015974811,0.018420876,0.031949621,0.036841751,0.047924432,0.055262627,0.063899243,0.073683503,0.079874053,0.092104378,0.095848864,0.11052525,0.11182367,0.12894613,0.12779849,0.14736701,0.1437733,0.16578788,87.756137,69.985826,175.51227,139.97165,263.26841,209.95748,351.02455,279.9433,438.78069,349.92913,526.53682,419.91495,614.29296,489.90078,702.0491,559.88661,789.80523,629.87243
9.9250,0.015450239,0.018723542,0.030900479,0.037447085,0.046350718,0.056170627,0.061800957,0.074894169,0.077251196,0.093617712,0.092701436,0.11234125,0.10815167,0.1310648,0.12360191,0.14978834,0.13905215,0.16851188,89.640582,66.894424,179.28116,133.78885,268.92175,200.68327,358.56233,267.5777,448.20291,334.47212,537.84349,401.36654,627.48407,468.26097,717.12466,535.15539,806.76524,602.04982
9.9375,0.014897881,0.018994983,0.029795762,0.037989966,0.044693643,0.056984949,0.059591525,0.075979933,0.074489406,0.094974916,0.089387287,0.1139699,0.10428517,0.13296488,0.11918305,0.15195987,0.13408093,0.17095485,91.375531,63.682715,182.75106,127.36543,274.12659,191.04815,365.50212,254.73086,456.87765,318.41358,548.25318,382.09629,639.62871,445.77901,731.00425,509.46172,822.37978,573.14444
